Distrito,parlamentario/a,coalición,partido político,Votos obtenidos,% obtenido,año elección
3,Yovana Ahumada Palma,PDG,PDG,11851,"6,51%",2021
3,José Miguel Castro Bascuñán,ChP+,RN,8654,"4,75%",2021
4,Daniella Cicardini Milla,NPS,PS,16149,"16,35%",2021
4,Juan Santana Castillo,NPS,PS,13445,"13,61%",2021
4,Cristian Tapia Ramos,NPS,Ind-PPD,6291,"6,37%",2021
4,Jaime Mulet Martínez,AD,FRVS,8069,"8,17%",2021
4,Sofía Cid Versalovic,ChP+,RN,5041,"6,68%",2021
5,Marco Sulantay Olivares,ChP+,UDI,18293,"11,77%",2021
5,Juán Manuel Fuenzalida Cobo,ChP+,UDI,9312,"3,93%",2021
5,Nathalie Castillo Rojas,AD,PCCh,12297,"5,19%",2021
5,Carolina Tello Rojas,AD,PCCh,12228,"5,16%",2021
5,Daniel Manouchehri Lobos,NPS,PS,12268,"5,18%",2021
5,Ricardo Cifuentes Lillo,NPS,DC,11433,"4,83%",2021
5,Víctor Pino Fuentes,PDG,PDG,9260,"3,91%",2021
6,Diego Ibáñez Cotroneo,AD,CS,34419,"9,69%",2021
6,María Francisca Bello Campos,AD,CS,8757,"2,47%",2021
6,Carolina Marzán Pinto,NPS,PPD,33429,"9,41%",2021
6,Nelson Venegas Salazar,NPS,PS,25325,"7,13%",2021
6,Andrés Longton Herrera,ChP+,RN,29163,"7,13%",2021
6,Camila Flores Oporto,ChP+,RN,16461,"4,61%",2021
6,Chiara Barchiesi Chávez,FSC,PRCh,24520,"6,91%",2021
6,Gaspar Rivas Sánchez,PDG,PDG,14846,"4,18%",2021
7,Tomás Lagomarsino Guzmán,NPS,Ind-PR,26349,"7,38%",2021
7,Tomás De Rementería Venegas,NPS,Ind-PS,5820,"1,63%",2021
7,Jorge Brito Hasbún,AD,RD,23548,"6,6%",2021
7,Camila Rojas Valderrama,AD,COM,17761,"4,61%",2021
7,Luis Cuello Peña y Lillo,AD,PCCh,13305,"3,73%",2021
7,Andrés Celis Montt,ChP+,RN,19101,"5,32%",2021
7,Hotuiti Teao Drago,ChP+,Ind-EVO,16061,"4,5%",2021
7,Luis Sánchez Ossa,FSC,PRCh,16347,"4,58%",2021
8,Carmen Hertz Cádiz,AD,PCCh,48806,"10,38%",2021
8,Claudia Mix Jiménez,AD,COM,24261,"5,16%",2021
8,Joaquín Lavín León,ChP+,UDI,33111,"7,04%",2021
8,Cristián Labbé Martínez,ChP+,UDI,11795,"2,51%",2021
8,Agustín Romero Leiva,FSC,PRCh,17112,"3,46%",2021
8,Viviana Delgado Riquelme,PEV,PEV,20036,"4,26%",2021
8,Alberto Undurraga Vicuña,NPS,DC,17086,"3,63%",2021
8,Rubén Oyarzo Figueroa,PDG,PDG,6943,"1,48%",2021
9,Karol Cariola Oliva,AD,PCCh,78719,"23,6%",2021
9,Boris Barrera Moreno,AD,PCCh,7763,"2,33%",2021
9,Maite Orsini Pascal,AD,RD,19040,"5,71%",2021
9,Andrés Giordano Salazar,AD,Ind-RD,2842,"0,85%",2021
9,Jorge Durán Espinoza,ChP+,RN,21794,"6,53%",2021
9,Érika Olivera De la Fuente,ChP+,Ind-RN,13803,"4,14%",2021
9,José Carlos Meza Pereira,FSC,PRCh,14737,"4,42%",2021
10,Gonzalo Winter Etcheberry,AD,CS,66590,"14,58%",2021
10,Lorena Fries Monleón,AD,Ind-CS,11545,"2,53%",2021
10,Emilia Schneider Videla,AD,COM,26130,"5,72%",2021
10,Alejandra Placencia Cabello,AD,PCCh,17970,"3,93%",2021
10,Jorge Alessandri Vergara,ChP+,UDI,49419,"10,82%",2021
10,María Luisa Cordero Velásquez,ChP+,IND-RN,20498,"4,49%",2021
10,Johannes Kaiser Barents-Von Hohenhagen,FSC,PRCh,26610,"5,82%",2021
10,Helia Molina Milman,NPS,PPD,18907,"4,14%",2021
11,Gonzalo de la Carrera Correa,FSC,PRCh,46032,"11,15%",2021
11,Cristián Araya Lerdo de Tejada,FSC,PRCh,16734,"4,05%",2021
11,Francisco Undurraga Gazitúa,ChP+,EVO,43372,"10,5%",2021
11,Guillermo Ramírez Diez,ChP+,UDI,40321,"9,76%",2021
11,Catalina del Real Mihovilovic,ChP+,RN,28300,"6,85%",2021
11,Tomás Hirsch Goldschmidt,AD,Ind-COM,28501,"6,9%",2021
12,Pamela Jiles Moreno,DA,PH,77136,"19,66%",2021
12,Hernán Palma Pérez,DA,PH,948,"0,24%",2021
12,Mónica Arce Castro,DA,IND-PH,1046,"0,27%",2021
12,Ximena Ossandón Irarrázabal,ChP+,RN,41010,"10,45%",2021
12,Álvaro Carter Fernández,ChP+,Ind-UDI,30764,"7,84%",2021
12,Ana María Gazmuri Vieira,AD,Ind-COM,28401,"7,24%",2021
12,Daniela Serrano Salazar,AD,PCCh,14727,"3,75%",2021
13,Gael Yeomans Araya,AD,CS,31405,"13,11%",2021
13,Lorena Pizarro Sierra,AD,PCCh,20788,"8,68%",2021
13,Cristhian Moreira Barros,ChP+,UDI,16571,"6,92%",2021
13,Eduardo Durán Salinas,ChP+,RN,14559,"6,08%",2021
13,Daniel Melo Contreras,NPS,PS,12076,"5,04%",2021
14,Marisela Santibáñez Novoa,AD,PCCh,55755,"17,72%",2021
14,Camila Musante Müller,AD,Ind-COM,12335,"3,79%",2021
14,Raúl Leiva Carvajal,NPS,PS,40850,"12,54%",2021
14,Leonardo Soto Ferrada,NPS,PS,20791,"6,38%",2021
14,Juan Antonio Coloma Álamos,ChP+,UDI,34767,"10,67%",2021
14,Juan Irarrázaval Rossel,FSC,PRCh,13223,"4,06%",2021
15,Raúl Soto Mardones,NPS,PPD,55072,"27,76%",2021
15,Marta González Olea,NPS,Ind-PPD,1968,"0,99%",2021
15,Diego Schalper Sepúlveda,ChP+,RN,17091,"8,61%",2021
15,Natalia Romero Talguia,ChP+,Ind-UDI,10327,"5,2%",2021
15,Marcela Riquelme Aliaga,AD,Ind-CS,11493,"5,79%",2021
16,Carla Morales Maldonado,ChP+,RN,16044,"11,38%",2021
16,Eduardo Cornejo Lagos,ChP+,UDI,10862,"8,01%",2021
16,Cosme Mellado Pino,NPS,PR,13469,"9,93%",2021
16,Félix Bugueño Sotelo,AD,FRVS,9035,"6,66%",2021
17,Hugo Rey Martínez,ChP+,RN,17694,"7,32%",2021
17,Jorge Guzmán Zepeda,ChP+,EVO,12648,"5,25%",2021
17,Felipe Donoso Castro,ChP+,UDI,11761,"4,87%",2021
17,Alexis Sepúlveda Soto,NPS,PR,14027,"5,81%",2021
17,Benjamín Moreno Bascur,FSC,PRCh,16705,"6,91%",2021
17,Mercedes Bulnes Núñez,AD,Ind-RD,8418,"3,48%",2021
17,Francisco Pulgar Castillo,IU,Ind-CU,23049,"9,54%",2021
18,Paula Labra Besserer,ChP+,Ind-RN,13037,"11,06%",2021
18,Gustavo Benavente Vergara,ChP+,UDI,8089,"6,86%",2021
18,Jaime Naranjo Ortiz,NPS,PS,15015,"12,73%",2021
18,Consuelo Veloso Ávila,AD,RD,8913,"7,56%",2021
19,Cristóbal Martínez Ramírez,ChP+,UDI,29941,"17,79%",2021
19,Marta Bravo Salinas,ChP+,UDI,11260,"6,69%",2021
19,Frank Sauberbaum Muñoz,ChP+,RN,15560,"9,24%",2021
19,Felipe Camaño Cárdenas,NPS,Ind-DC,8102,"4,81%",2021
19,Sara Concha Smith,FSC,PCC,5298,"3,15%",2021
20,Francesca Muñoz González,ChP+,RN,32061,"9,25%",2021
20,Leonidas Romero Sáez,ChP+,RN,11777,"3,4%",2021
20,Sergio Bobadilla Muñoz,ChP+,UDI,23732,"6,84%",2021
20,Marlene Pérez Cartes,ChP+,Ind-UDI,18490,"5,33%",2021
20,Eric Aedo Jeldres,NPS,DC,10706,"3,09%",2021
20,Félix González Gatica,PEV,PEV,30088,"8,68%",2021
20,María Candelaria Acevedo Sáez,AD,PCCh,7002,"2,02%",2021
20,Roberto Arroyo Muñoz,PDG,PDG,9465,"2,73%",2021
21,Joanna Pérez Olea,NPS,DC,19465,"9,92%",2021
21,Cristóbal Urruticoechea Ríos,FSC,PRCh,22772,"11,61%",2021
21,Flor Weisse Novoa,ChP+,UDI,21759,"11,09%",2021
21,Karen Medina Vásquez,PDG,PDG,10056,"5,13%",2021
21,Clara Sagardía Cabezas,AD,Ind-CS,8996,"4,59%",2021
22,Jorge Rathgeb Schifferli,ChP+,RN,20451,"18,99%",2021
22,Juan Carlos Beltrán Silva,ChP+,RN,10730,"9,96%",2021
22,Jorge Saffirio Espinoza,NPS,DC,5892,"5,47%",2021
22,Gloria Naveillán Arriagada,FSC,PRCh,6252,"5,81%",2021
23,Henry Leal Bizama,ChP+,UDI,17913,"7,43%",2021
23,Miguel Becker Alvear,ChP+,RN,16328,"6,78%",2021
23,Miguel Mellado Suazo,ChP+,RN,14160,"5,88%",2021
23,Mauricio Ojeda Rebolledo,FSC,Ind-PRCh,14906,"6,37%",2021
23,Stephan Schubert Rubio,FSC,Ind-PRCh,12773,"5,3%",2021
23,Andrés Jouannet Valderrama,NPS,Ind-PR,8050,"3,34%",2021
23,Ericka Ñanco Vásquez,AD,RD,9704,"4,03%",2021
24,Marcos Ilabaca Cerda,NPS,PS,35469,"24,67%",2021
24,Ana María Bravo Castro,NPS,PS,1856,"1,29%",2021
24,Gastón Von Mühlenbrock Zamora,ChP+,UDI,13270,"9,23%",2021
24,Bernardo Berger Fett,ChP+,Ind-RN,11107,"7,72%",2021
24,Patricio Rosas Barrientos,AD,Ind-CS,6602,"4,59%",2021
25,Emilia Nuyado Ancapichún,NPS,PS,15958,"11,6%",2021
25,Héctor Barría Angulo,NPS,DC,12986,"9,44%",2021
25,Daniel Lilayu Vivanco,ChP+,UDI,8974,"6,52%",2021
25,Harry Jürgensen Rundshagen,FSC,Ind-PRCh,22539,"16,38%",2021
26,Alejandro Bernales Maldonado,NPS,PL,9155,"6,16%",2021
26,Héctor Ulloa Aguilera,NPS,Ind-CIU,9107,"6,12%",2021
26,Mauro González Villarroel,ChP+,RN,9545,"6,42%",2021
26,Fernando Bórquez Montencinos,ChP+,Ind-UDI,7670,"5,16%",2021
26,Jaime Sáez Quiroz,AD,RD,4768,"3,21%",2021
27,Miguel Ángel Calisto Águila,NPS,DC,9738,"25,72%",2021
27,René Alinco Bustos,NPS,Ind-PPD,4798,"12,67%",2021
27,Marcia Raphael Mora,ChP+,RN,3890,"10,28%",2021
28,Carlos Bianchi Chelech,IND,Ind,26297,"40,45%",2021
28,Christian Matheson Villán,ChP+,Ind-EVO,7212,"11,09%",2021
28,Javiera Morales Alvarado,AD,Ind-CS,4543,"6,99%",2021
1,Luis Malla Valenzuela,Unidad por Chile,PL,29252,"21,56%",2025
1,Jorge Díaz Ibarra,Unidad por Chile,DC,18588,"13,7%",2025
1,Stephanie Jéldrez Ortíz,Cambio por Chile,PRCh,12608,"9,29%",2025
2,Carlos Carvajal Gallardo,Unidad por Chile,Ind-PPD,25469,"13,91%",2025
2,Ximena Naranjo Pinto,Chile Grande y Unido,Ind-UDI,19330,"10,55%",2025
2,Álvaro Jofré Cáceres,Cambio por Chile,PNL,14988,"8,18%",2025
3,Sebastián Videla Castillo,Unidad por Chile,Ind-PL,74910,"23,38%",2025
3,Jaime Araya Guerrero,Unidad por Chile,Ind-PPD,13687,"4,27%",2025
3,Marcela Hernando Pérez,Unidad por Chile,PR,11973,"3,74%",2025
3,Fabián Ossandón Briceño,Partido de la Gente,PDG,33381,"10,42%",2025
3,Carlo Arqueros Pizarro,Cambio por Chile,PRCh,12528,"3,91%",2025
4,Juan Santana Castillo,Unidad por Chile,PS,19595,"11,3%",2025
4,Cristian Tapia Ramos,Unidad por Chile,Ind-PPD,18375,"10,59%",2025
4,Jaime Mulet Martínez,"Verdes, Regionalistas y Humanistas",FRVS,20747,"11,96%",2025
4,Paula Olmos Contreras,Partido de la Gente,PDG,10046,"5,79%",2025
4,Ignacio Urcullú Clement-Lund,Cambio por Chile,PRCh,8416,"4,85%",2025
5,Daniel Manouchehri Lobos,Unidad por Chile,PS,95526,"21,14%",2025
5,Nathalie Castillo Rojas,Unidad por Chile,PCCh,19490,"4,31%",2025
5,Carolina Tello Rojas,Unidad por Chile,FA,15199,"3,36%",2025
5,Bernardo Salinas Maya,Unidad por Chile,Ind-PCCh,3843,"0,85%",2025
5,Marco Sulantay Olivares,Chile Grande y Unido,UDI,23061,"5,1%",2025
5,Eileen Urqueta Rojas,Partido de la Gente,PDG,15849,"3,51%",2025
5,Erich Grohs Marín,Cambio por Chile,PNL,13688,"3,03%",2025
6,Nelson Venegas Salazar,Unidad por Chile,PS,38396,"6,48%",2025
6,Sofía González Cortés,Unidad por Chile,PCCh,33528,"5,66%",2025
6,Cristian Mella Andaur,Unidad por Chile,DC,31178,"5,26%",2025
6,María Francisca Bello Campos,Unidad por Chile,FA,30663,"5,17%",2025
6,Chiara Barchiesi Chávez,Cambio por Chile,PRCh,63230,"10,67%",2025
6,Benjamín Lorca Inzunza,Cambio por Chile,PRCh,19768,"3,34%",2025
6,Luis Pardo Sáinz,Chile Grande y Unido,RN,43785,"7,39%",2025
6,Javier Olivares Avendaño,Partido de la Gente,PDG,32334,"5,46%",2025
7,Jaime Bassa Mercado,Unidad por Chile,FA,40585,"7,21%",2025
7,Jorge Brito Hasbún,Unidad por Chile,FA,34402,"6,11%",2025
7,Luis Cuello Peña y Lillo,Unidad por Chile,PCCh,37819,"6,72%",2025
7,Luis Sánchez Ossa,Cambio por Chile,PRCh,38072,"6,76%",2025
7,Sebastián Zamora Soto,Cambio por Chile,Ind-PRCh,25871,"4,59%",2025
7,Hotuiti Teao Drago,Chile Grande y Unido,Ind-UDI,46713,"8,3%",2025
7,Andrés Celis Montt,Chile Grande y Unido,RN,27850,"4,95%",2025
7,Juan Marcelo Valenzuela Henríquez,Partido de la Gente,PDG,26410,"4,69%",2025
8,Gustavo Gatica Villarroel,Unidad por Chile,Ind-PCCh,96002,"12,33%",2025
8,Marcos Barraza Gómez,Unidad por Chile,PCCh,26580,"3,41%",2025
8,Tatiana Urrutia Herrera,Unidad por Chile,FA,33684,"4,33%",2025
8,Agustín Romero Leiva,Cambio por Chile,PRCh,54474,7%,2025
8,Enrique Bassaletti Riess,Cambio por Chile,Ind-PRCh,48152,"6,19%",2025
8,Pier Karlezi Hazleby,Cambio por Chile,PNL,23232,"2,98%",2025
8,Cristian Contreras Radovic,Partido de la Gente,PDG,53487,"6,87%",2025
8,Mario Olavarría Rodríguez,Chile Grande y Unido,UDI,24095,"3,1%",2025
9,Carlos Cuadrado Prats,Unidad por Chile,PPD,46184,"8,91%",2025
9,Boris Barrera Moreno,Unidad por Chile,PCCh,39326,"7,59%",2025
9,César Valenzuela Maass,Unidad por Chile,PS,24026,"4,64%",2025
9,José Carlos Meza Pereira,Cambio por Chile,PRCh,34288,"6,62%",2025
9,Javiera Rodríguez Pascual,Cambio por Chile,PRCh,25553,"4,93%",2025
9,Tamara Ramírez Ramírez,Partido de la Gente,PDG,24269,"4,68%",2025
9,Guillermo Ramírez Diez,Chile Grande y Unido,UDI,19361,"3,74%",2025
10,Gonzalo Winter Etcheberry,Unidad por Chile,FA,94924,"14,56%",2025
10,Emilia Schneider Videla,Unidad por Chile,FA,31365,"4,81%",2025
10,Lorena Fries Monleón,Unidad por Chile,FA,15620,"0,86%",2025
10,Irací Hassler Jacob,Unidad por Chile,PCCh,47064,"7,22%",2025
10,José Antonio Kast Adriasola,Cambio por Chile,PRCh,57245,"8,78%",2025
10,Hans Marowski Cuevas,Cambio por Chile,PNL,28163,"4,32%",2025
10,Francisco Orrego Gutiérrez,Chile Grande y Unido,RN,61027,"9,36%",2025
10,Jorge Alessandri Vergara,Chile Grande y Unido,UDI,56977,"8,74%",2025
11,Diego Schalper Sepúlveda,Chile Grande y Unido,RN,69960,"13,09%",2025
11,Claudia Mora Vega,Chile Grande y Unido,RN,20496,"3,83%",2025
11,Constanza Hube Portus,Chile Grande y Unido,UDI,56840,"10,63%",2025
11,Catalina del Real Mihovilovic,Cambio por Chile,PRCh,57641,"10,78%",2025
11,Cristián Araya Lerdo de Tejada,Cambio por Chile,PRCh,42945,"8,03%",2025
11,Constanza Schönhaut Soto,Unidad por Chile,FA,26274,"4,91%",2025
12,Álvaro Carter Fernández,Cambio por Chile,PRCh,71126,"11,22%",2025
12,Macarena Santelices Cañas,Cambio por Chile,PRCh,23737,"3,74%",2025
12,Pamela Jiles Moreno,Partido de la Gente,PDG,97421,"15,37%",2025
12,Zandra Parisi Fernández,Partido de la Gente,PDG,15682,"2,47%",2025
12,Ana María Gazmuri Vieira,"Verdes, Regionalistas y Humanistas",AH,59163,"9,33%",2025
12,Ximena Ossandón Irarrázabal,Chile Grande y Unido,RN,50084,"7,9%",2025
12,Daniela Serrano Salazar,Unidad por Chile,PCCh,45860,"7,23%",2025
13,Gael Yeomans Araya,Unidad por Chile,FA,47227,"12,56%",2025
13,Lorena Pizarro Sierra,Unidad por Chile,PCCh,30851,"8,2%",2025
13,Felipe Ross Correa,Cambio por Chile,PRCh,36921,"9,82%",2025
13,Valentina Becerra Peña,Cambio por Chile,PRCh,22556,6%,2025
13,Eduardo Durán Salinas,Chile Grande y Unido,RN,17809,"4,74%",2025
14,Ignacio Achurra Díaz,Unidad por Chile,FA,49941,"8,55%",2025
14,Marisela Santibáñez Novoa,Unidad por Chile,Ind-PCCh,47456,"8,13%",2025
14,Raúl Leiva Carvajal,Unidad por Chile,PS,41941,"7,18%",2025
14,Diego Vergara Rodríguez,Cambio por Chile,PRCh,46174,"7,91%",2025
14,Juan Irarrázaval Rossel,Cambio por Chile,PRCh,43387,"7,43%",2025
14,Jaime Coloma Álamos,Chile Grande y Unido,UDI,46865,"8,02%",2025
15,Raúl Soto Mardones,Unidad por Chile,PPD,65612,"18,85%",2025
15,Fernando Zamorano Peralta,Unidad por Chile,PPD,4630,"1,33%",2025
15,Valentina Cáceres Monsalvez,Unidad por Chile,Ind-FA,25967,"7,46%",2025
15,Natalia Romero Talguia,Chile Grande y Unido,Ind-UDI,34855,"10,01%",2025
15,Fernando Ugarte Tejeda,Cambio por Chile,PRCh,28892,"8,3%",2025
16,Carolina Cucumides Calderón,Unidad por Chile,Ind-PS,23100,"8,85%",2025
16,Félix Bugueño Sotelo,Unidad por Chile,FA,20565,"7,88%",2025
16,Ricardo Neumann Bertín,Chile Grande y Unido,UDI,31844,"12,21%",2025
16,Sebastián Cristoffanini Jaraquemada,Cambio por Chile,PRCh,17608,"6,75%",2025
17,Priscilla Castillo Gerli,Unidad por Chile,DC,47964,"10,37%",2025
17,Javier Muñoz Riquelme,Unidad por Chile,DC,34965,"7,55%",2025
17,Roberto Celedón Fernández,Unidad por Chile,Ind-FA,44677,"9,66%",2025
17,Benjamín Moreno Bascur,Cambio por Chile,PRCh,34451,"7,45%",2025
17,Germán Verdugo Soto,Cambio por Chile,PNL,21484,"4,65%",2025
17,Jorge Guzmán Zepeda,Chile Grande y Unido,EVO,37180,"8,04%",2025
17,Guillermo Valdés Carmona,Partido de la Gente,PDG,12500,"2,7%",2025
18,Cristián Menchaca Pinochet,Cambio por Chile,Ind-PRCh,32735,"13,55%",2025
18,Daniel Bustos Leal,Cambio por Chile,PRCh,13629,"5,64%",2025
18,Consuelo Veloso Ávila,Unidad por Chile,Ind-PR,35978,"14,89%",2025
18,Rodrigo Ramírez Parra,Chile Grande y Unido,Ind-RN,19521,"8,08%",2025
19,Cristóbal Martínez Ramírez,Chile Grande y Unido,UDI,24969,"7,46%",2025
19,Carlos Chandía Alarcón,Chile Grande y Unido,RN,23318,"6,96%",2025
19,Felipe Camaño Cárdenas,Unidad por Chile,Ind-DC,38958,"11,63%",2025
19,Francisco Crisóstomo Llanos,Unidad por Chile,PS,15857,"4,74%",2025
19,Sara Concha Smith,Cambio por Chile,PSC,18816,"5,62%",2025
20,Francesca Muñoz González,Cambio por Chile,PSC,54759,"9,21%",2025
20,Roberto Arroyo Muñoz,Cambio por Chile,PSC,7963,"1,34%",2025
20,Paz Charpentier Rajcevich,Cambio por Chile,PRCh,45604,"7,67%",2025
20,Marlene Pérez Cartes,Chile Grande y Unido,Ind-UDI,27001,"4,54%",2025
20,Sergio Bobadilla Muñoz,Chile Grande y Unido,UDI,19468,"3,27%",2025
20,Álvaro Ortiz Vera,Unidad por Chile,DC,42415,"7,13%",2025
20,Antonio Rivas Villalobos,Unidad por Chile,PS,27791,"4,67%",2025
20,Patricio Briones Moller,Partido de la Gente,PDG,18387,"3,09%",2025
21,Flor Weisse Novoa,Chile Grande y Unido,UDI,37017,"9,36%",2025
21,Joanna Pérez Olea,Chile Grande y Unido,DEM,33310,"8,42%",2025
21,Cristóbal Urruticoechea Ríos,Cambio por Chile,PNL,28259,"7,14%",2025
21,Patricio Pinilla Valencia,Unidad por Chile,DC,20206,"5,11%",2025
21,Lilian Betancurt Delgado,Partido de la Gente,PDG,14640,"3,7%",2025
22,Eduardo Cretton Rebolledo,Chile Grande y Unido,UDI,29959,"15,38%",2025
22,Juan Carlos Beltrán Silva,Chile Grande y Unido,RN,25862,"13,27%",2025
22,Gloria Naveillán Arriagada,Cambio por Chile,PNL,16445,"8,44%",2025
22,Andrea Parra Sauterel,Unidad por Chile,PPD,14473,"7,43%",2025
23,José Montalva Fehuerhake,Unidad por Chile,Ind-PPD,34270,"7,96%",2025
23,Coca Ñanco Vásquez,Unidad por Chile,FA,28610,"6,64%",2025
23,Stephan Schubert Rubio,Cambio por Chile,PRCh,41089,"9,54%",2025
23,Cristian Neira Martínez,Cambio por Chile,PRCh,14065,"3,27%",2025
23,Tomás Kast Sommerhoff,Chile Grande y Unido,EVO,35207,"8,17%",2025
23,René Manuel García García,Chile Grande y Unido,RN,18216,"4,23%",2025
23,Flor Contreras Vivallo,Partido de la Gente,PDG,10812,"2,51%",2025
24,Marcos Ilabaca Cerda,Unidad por Chile,PS,33972,"13,04%",2025
24,Matías Fernández Hatwig,Unidad por Chile,FA,26415,"10,14%",2025
24,Omar Sabat Guzmán,Chile Grande y Unido,Ind-UDI,26742,"10,27%",2025
24,Daniel Valenzuela Salazar,Chile Grande y Unido,Ind-RN,15056,"5,78%",2025
24,Leandro Kunstmann Collado,Cambio por Chile,PRCh,23578,"9,05%",2025
25,Héctor Barría Angulo,Unidad por Chile,DC,32370,"13,72%",2025
25,Emilia Nuyado Ancapichún,Unidad por Chile,PS,30918,"13,11%",2025
25,Daniel Lilayu Vivanco,Chile Grande y Unido,UDI,24934,"10,57%",2025
25,Paulina Muñoz Minte,Cambio por Chile,PNL,20361,"8,63%",2025
26,Alejandro Bernales Maldonado,Unidad por Chile,PL,35540,"11,95%",2025
26,Héctor Ulloa Aguilera,Unidad por Chile,Ind-PPD,20407,"6,86%",2025
26,Mauro González Villarroel,Chile Grande y Unido,RN,35330,"11,88%",2025
26,Claudia Reyes Larenas,Cambio por Chile,PRCh,30928,"10,4%",2025
26,Alex Nahuelquín Nahuelquín,Partido de la Gente,PDG,30374,"10,21%",2025
27,Andrea Macías Palma,Unidad por Chile,PS,9655,"15,47%",2025
27,René Alinco Bustos,"Verdes, Regionalistas y Humanistas",Ind-FRVS,8920,"14,3%",2025
27,Alejandra Valdebenito Torres,Chile Grande y Unido,UDI,6482,"10,39%",2025
28,Carlos Bianchi Chelech,Independiente,Ind.,25009,"24,89%",2025
28,Alejandro Riquelme Ducci,Cambio por Chile,PRCh,12717,"12,66%",2025
28,Javiera Morales Alvarado,Unidad por Chile,FA,9361,"9,32%",2025